['./validate_dock_another_target_gB_dA/record_370.pdbqt', -6.8]
['./validate_dock_another_target_gB_dA/record_371.pdbqt', -7.21]
['./validate_dock_another_target_gB_dA/record_372.pdbqt', -6.73]
['./validate_dock_another_target_gB_dA/record_373.pdbqt', -6.93]
['./validate_dock_another_target_gB_dA/record_374.pdbqt', -7.14]
['./validate_dock_another_target_gB_dA/record_375.pdbqt', -6.72]
['./validate_dock_another_target_gB_dA/record_376.pdbqt', -6.18]
['./validate_dock_another_target_gB_dA/record_377.pdbqt', -6.99]
['./validate_dock_another_target_gB_dA/record_378.pdbqt', -6.51]
['./validate_dock_another_target_gB_dA/record_379.pdbqt', -7.0]
['./validate_dock_another_target_gB_dA/record_380.pdbqt', -7.01]
['./validate_dock_another_target_gB_dA/record_381.pdbqt', -6.24]
['./validate_dock_another_target_gB_dA/record_382.pdbqt', -7.81]
['./validate_dock_another_target_gB_dA/record_383.pdbqt', -7.09]
['./validate_dock_another_target_gB_dA/record_384.pdbqt', -7.43]
['./validate_dock_another_target_gB_dA/record_385.pdbqt', -7.01]
['./validate_dock_another_target_gB_dA/record_386.pdbqt', -7.07]
['./validate_dock_another_target_gB_dA/record_387.pdbqt', -8.08]
['./validate_dock_another_target_gB_dA/record_388.pdbqt', -7.46]
['./validate_dock_another_target_gB_dA/record_389.pdbqt', -7.09]
9['./validate_dock_another_target_gB_dA/record_390.pdbqt', -6.63]
['./validate_dock_another_target_gB_dA/record_391.pdbqt', -7.26]
['./validate_dock_another_target_gB_dA/record_392.pdbqt', -6.94]
['./validate_dock_another_target_gB_dA/record_393.pdbqt', -7.31]
['./validate_dock_another_target_gB_dA/record_394.pdbqt', -7.56]
['./validate_dock_another_target_gB_dA/record_395.pdbqt', -6.89]
['./validate_dock_another_target_gB_dA/record_396.pdbqt', -7.29]
['./validate_dock_another_target_gB_dA/record_397.pdbqt', -7.14]
['./validate_dock_another_target_gB_dA/record_398.pdbqt', -6.69]
['./validate_dock_another_target_gB_dA/record_399.pdbqt', -7.0]
['./validate_dock_another_target_gB_dA/record_400.pdbqt', -6.63]
['./validate_dock_another_target_gB_dA/record_401.pdbqt', -8.27]
['./validate_dock_another_target_gB_dA/record_402.pdbqt', -6.35]
['./validate_dock_another_target_gB_dA/record_403.pdbqt', -6.74]
['./validate_dock_another_target_gB_dA/record_404.pdbqt', -6.71]
['./validate_dock_another_target_gB_dA/record_405.pdbqt', -6.64]
['./validate_dock_another_target_gB_dA/record_406.pdbqt', -6.5]
['./validate_dock_another_target_gB_dA/record_407.pdbqt', -5.67]
['./validate_dock_another_target_gB_dA/record_408.pdbqt', -7.28]
['./validate_dock_another_target_gB_dA/record_409.pdbqt', -7.53]
['./validate_dock_another_target_gB_dA/record_410.pdbqt', -7.02]
['./validate_dock_another_target_gB_dA/record_411.pdbqt', -7.01]
