['./validate_dock_another_target/record_500.pdbqt', -8.27]
['./validate_dock_another_target/record_501.pdbqt', -7.66]
['./validate_dock_another_target/record_502.pdbqt', -8.13]
['./validate_dock_another_target/record_503.pdbqt', -8.5]
['./validate_dock_another_target/record_504.pdbqt', -7.47]
['./validate_dock_another_target/record_505.pdbqt', -8.0]
['./validate_dock_another_target/record_506.pdbqt', -7.21]
['./validate_dock_another_target/record_507.pdbqt', -7.46]
['./validate_dock_another_target/record_508.pdbqt', -7.72]
['./validate_dock_another_target/record_509.pdbqt', -7.2]
['./validate_dock_another_target/record_510.pdbqt', -7.63]
['./validate_dock_another_target/record_511.pdbqt', -7.5]
['./validate_dock_another_target/record_512.pdbqt', -7.38]
['./validate_dock_another_target/record_513.pdbqt', -7.99]
['./validate_dock_another_target/record_514.pdbqt', -7.5]
['./validate_dock_another_target/record_515.pdbqt', -7.47]
['./validate_dock_another_target/record_516.pdbqt', -7.53]
['./validate_dock_another_target/record_517.pdbqt', -7.18]
['./validate_dock_another_target/record_518.pdbqt', -8.25]
['./validate_dock_another_target/record_519.pdbqt', -6.92]
['./validate_dock_another_target/record_520.pdbqt', -6.99]
['./validate_dock_another_target/record_521.pdbqt', -6.55]
['./validate_dock_another_target/record_522.pdbqt', -7.05]
['./validate_dock_another_target/record_523.pdbqt', -6.26]
['./validate_dock_another_target/record_524.pdbqt', -7.42]
['./validate_dock_another_target/record_525.pdbqt', -7.18]
['./validate_dock_another_target/record_526.pdbqt', -7.02]
['./validate_dock_another_target/record_527.pdbqt', -6.78]
['./validate_dock_another_target/record_528.pdbqt', -6.77]
['./validate_dock_another_target/record_529.pdbqt', -6.7]
['./validate_dock_another_target/record_530.pdbqt', -7.23]
['./validate_dock_another_target/record_531.pdbqt', -7.76]
['./validate_dock_another_target/record_532.pdbqt', -6.85]
['./validate_dock_another_target/record_533.pdbqt', -7.22]
['./validate_dock_another_target/record_534.pdbqt', -6.89]
['./validate_dock_another_target/record_535.pdbqt', -6.33]
['./validate_dock_another_target/record_536.pdbqt', -7.9]
['./validate_dock_another_target/record_537.pdbqt', -7.36]
['./validate_dock_another_target/record_538.pdbqt', -7.23]
['./validate_dock_another_target/record_539.pdbqt', -7.01]
['./validate_dock_another_target/record_540.pdbqt', -7.26]
['./validate_dock_another_target/record_541.pdbqt', -6.94]
['./validate_dock_another_target/record_542.pdbqt', -7.77]
['./validate_dock_another_target/record_543.pdbqt', -6.46]
['./validate_dock_another_target/record_544.pdbqt', -7.87]
['./validate_dock_another_target/record_545.pdbqt', -7.92]
['./validate_dock_another_target/record_546.pdbqt', -7.93]
['./validate_dock_another_target/record_547.pdbqt', -7.38]
['./validate_dock_another_target/record_548.pdbqt', -7.39]
['./validate_dock_another_target/record_549.pdbqt', -7.3]
['./validate_dock_another_target/record_550.pdbqt', -7.45]
['./validate_dock_another_target/record_551.pdbqt', -7.01]
['./validate_dock_another_target/record_552.pdbqt', -6.79]
['./validate_dock_another_target/record_553.pdbqt', -8.39]
['./validate_dock_another_target/record_554.pdbqt', -7.58]
['./validate_dock_another_target/record_555.pdbqt', -8.51]
['./validate_dock_another_target/record_556.pdbqt', -8.48]
['./validate_dock_another_target/record_557.pdbqt', -8.07]
['./validate_dock_another_target/record_558.pdbqt', -8.43]
['./validate_dock_another_target/record_559.pdbqt', -7.78]
['./validate_dock_another_target/record_560.pdbqt', -7.11]
['./validate_dock_another_target/record_561.pdbqt', -6.43]
['./validate_dock_another_target/record_562.pdbqt', -7.07]
['./validate_dock_another_target/record_563.pdbqt', -6.84]
['./validate_dock_another_target/record_564.pdbqt', -6.49]
['./validate_dock_another_target/record_565.pdbqt', -6.59]
['./validate_dock_another_target/record_566.pdbqt', -6.18]
['./validate_dock_another_target/record_567.pdbqt', -6.6]
['./validate_dock_another_target/record_568.pdbqt', -6.6]
['./validate_dock_another_target/record_569.pdbqt', -8.28]
['./validate_dock_another_target/record_570.pdbqt', -7.55]
['./validate_dock_another_target/record_571.pdbqt', -8.43]
['./validate_dock_another_target/record_572.pdbqt', -8.14]
['./validate_dock_another_target/record_573.pdbqt', -8.36]
['./validate_dock_another_target/record_574.pdbqt', -8.26]
['./validate_dock_another_target/record_575.pdbqt', -8.08]
['./validate_dock_another_target/record_576.pdbqt', -7.78]
['./validate_dock_another_target/record_577.pdbqt', -6.82]
['./validate_dock_another_target/record_578.pdbqt', -7.79]
['./validate_dock_another_target/record_579.pdbqt', -7.55]
['./validate_dock_another_target/record_580.pdbqt', -8.19]
['./validate_dock_another_target/record_581.pdbqt', -8.76]
['./validate_dock_another_target/record_582.pdbqt', -7.1]
['./validate_dock_another_target/record_583.pdbqt', -6.85]
['./validate_dock_another_target/record_584.pdbqt', -8.02]
['./validate_dock_another_target/record_585.pdbqt', -6.11]
['./validate_dock_another_target/record_586.pdbqt', -7.17]
['./validate_dock_another_target/record_587.pdbqt', -7.47]
['./validate_dock_another_target/record_588.pdbqt', -7.14]
['./validate_dock_another_target/record_589.pdbqt', -7.31]
['./validate_dock_another_target/record_590.pdbqt', -8.16]
['./validate_dock_another_target/record_591.pdbqt', -8.25]
['./validate_dock_another_target/record_592.pdbqt', -8.32]
['./validate_dock_another_target/record_593.pdbqt', -7.54]
['./validate_dock_another_target/record_594.pdbqt', -7.57]
